date,title,description,location,url,long_description,standort,branchen,mitarbeiter,jahresumsatz,preisvorstellung,international
30.10.2024,ZU VERKAUFEN - Gastronomie in der Region Hamburg,Gastronomie in der Region Hamburg zu verkaufen. Mehrfache Auszeichnungen. Sehr gute Lage und sehr guter Name!,Schleswig-Holstein / Schleswig-Holstein / Lübeck,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=209834,"
Unternehmensverkauf:

Gastronomie in der Region Hamburg zu verkaufen. Mehrfache Auszeichnungen.
Sehr gute Lage und sehr guter Name!

90 Plätze im Innenbereich, 20 Terrasse + 80 Garten, wobei diese noch erweiterbar sind.
Veranstaltungen, Lesungen, Events, Geburtstage, Hochzeiten, Musikveranstaltungen etc.

Es gibt 12 Angestellte und 20 Aushilfen!

Die Gastronomie ist mit der Bestuhlung im Außenbereich, sowie mit den Öffnungszeiten erweiterbar!
Zur Pacht.

Seit 32 Jahren am Markt.

Region: Umkreis Hamburg

Jahresumsatz: ca. 1.100.000 €
Gewinn: ca. 110.000 €

Kaufpreis: 550.000 €/VB
(Nur Einmalzahlung!)

Angestrebt ist eine Besichtigung vor Ort.

Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.

Wichtig:
Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon - Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet.
Für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.

Keine Datensammler, Makler, Statistiker, Spaßanfragen etc.

*************************
Wir begleiten bundesweit Altersnachfolge/Unternehmensverkäufe, zusätzlich auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung
(RKW-Hessen & RKW-Thüringen/bundesweit über die BAFA)

Aktuelle Unternehmensverkäufe / Nachfolge
https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website – Online - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups - Startups – Kooperation - Expertennetzwerk - Anwalt - Steuerberater - Unternehmensaufgabe - Unternehmensschließung - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Schleswig-Holstein > Schleswig-Holstein > Lübeck,,11 - 20 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,Nein
30.10.2024,ZU VERKAUFEN - Gastronomie in der Region Hamburg,Gastronomie in der Region Hamburg zu verkaufen. Mehrfache Auszeichnungen. Sehr gute Lage und sehr guter Name!,Hamburg / Hamburg / Hamburg,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=209835,"
Unternehmensverkauf:
Gastronomie in der Region Hamburg zu verkaufen. Mehrfache Auszeichnungen.
Sehr gute Lage und sehr guter Name!

90 Plätze im Innenbereich, 20 Terrasse + 80 Garten, wobei diese noch erweiterbar sind.
Veranstaltungen, Lesungen, Events, Geburtstage, Hochzeiten, Musikveranstaltungen etc.

Es gibt 12 Angestellte und 20 Aushilfen!

Die Gastronomie ist mit der Bestuhlung im Außenbereich, sowie mit den Öffnungszeiten erweiterbar!
Zur Pacht.

Seit 32 Jahren am Markt.

Region: Umkreis Hamburg

Jahresumsatz: ca. 1.100.000 €
Gewinn: ca. 110.000 €

Kaufpreis: 550.000 €/VB
(Nur Einmalzahlung!)

Angestrebt ist eine Besichtigung vor Ort.

Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.

Wichtig:
Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon - Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet.
Für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.

Keine Datensammler, Makler, Statistiker, Spaßanfragen etc.

*************************
Wir begleiten bundesweit Altersnachfolge/Unternehmensverkäufe, zusätzlich auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung
(RKW-Hessen & RKW-Thüringen/bundesweit über die BAFA)

Aktuelle Unternehmensverkäufe / Nachfolge
https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website – Online - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups - Startups – Kooperation - Expertennetzwerk - Anwalt - Steuerberater - Unternehmensaufgabe - Unternehmensschließung - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Hamburg > Hamburg > Hamburg,,11 - 20 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,Nein
30.10.2024,ZU VERKAUFEN Agrarhandel - Reiner Streckenhandel - Online Handel,Unternehmensverkauf: Agrarhandel / Streckengeschäft / Online / Telefonisch etc.,Niedersachsen / Hannover / Hildesheim,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=209836,"
Unternehmensverkauf:
Agrarhandel / Streckengeschäft / Online / Telefonisch etc.
Einkauf - Verkauf -
Pflanzenschutzmittel, Saatgut, Düngermittel etc.

Abnehmer:
60% Landwirtschaft
40% Handel - Großhandel - Wiederverkäufer

Seit 12 Jahren am Markt.
Nicht Ortsgebunden! Standort könnte mit übernommen werden.

Region: Niedersachsen
Verkaufsregionen: Niedersachsen, NRW, Sachsen-Anhalt, Sachsen, Brandenburg, Mecklenburg-Vorpommern

Jahresumsatz: ca. 9.000.000 €
Gewinn: ca. 400.000 €

Kaufpreis: 1.100.000 €/VB
(Nur Einmalzahlung!)

Angestrebt ist eine Besichtigung vor Ort.

Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.

Wichtig:
Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon - Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet.
Für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.

Keine Datensammler, Makler, Statistiker, Spaßanfragen etc.

*************************
Wir begleiten bundesweit Altersnachfolge/Unternehmensverkäufe, zusätzlich auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung
(RKW-Hessen & RKW-Thüringen/bundesweit über die BAFA)

Aktuelle Unternehmensverkäufe / Nachfolge
https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website – Online - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups - Startups – Kooperation - Expertennetzwerk - Anwalt - Steuerberater - Unternehmensaufgabe - Unternehmensschließung - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Niedersachsen > Hannover > Hildesheim,,bis 5 Beschäftigte,"über 2,5 Mio. Euro","über 500 Tsd. - 2,5 Mio. Euro",
30.10.2024,ZU VERKAUFEN Agrarhandel - Reiner Streckenhandel - Online Handel,Unternehmensverkauf: Agrarhandel / Streckengeschäft / Online / Telefonisch etc.,Niedersachsen / Hannover / Region Hannover,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=209837,"
Unternehmensverkauf:
Agrarhandel / Streckengeschäft / Online / Telefonisch etc.
Einkauf - Verkauf -
Pflanzenschutzmittel, Saatgut, Düngermittel etc.

Abnehmer:
60% Landwirtschaft
40% Handel - Großhandel - Wiederverkäufer

Seit 12 Jahren am Markt.
Nicht Ortsgebunden! Standort könnte mit übernommen werden.

Region: Niedersachsen
Verkaufsregionen: Niedersachsen, NRW, Sachsen-Anhalt, Sachsen, Brandenburg, Mecklenburg-Vorpommern

Jahresumsatz: ca. 9.000.000 €
Gewinn: ca. 400.000 €

Kaufpreis: 1.100.000 €/VB
(Nur Einmalzahlung!)

Angestrebt ist eine Besichtigung vor Ort.

Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.

Wichtig:
Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon - Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet.
Für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.

Keine Datensammler, Makler, Statistiker, Spaßanfragen etc.

*************************
Wir begleiten bundesweit Altersnachfolge/Unternehmensverkäufe, zusätzlich auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung
(RKW-Hessen & RKW-Thüringen/bundesweit über die BAFA)

Aktuelle Unternehmensverkäufe / Nachfolge
https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website – Online - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups - Startups – Kooperation - Expertennetzwerk - Anwalt - Steuerberater - Unternehmensaufgabe - Unternehmensschließung - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Niedersachsen > Hannover > Region Hannover,,bis 5 Beschäftigte,"über 2,5 Mio. Euro","über 500 Tsd. - 2,5 Mio. Euro",Ja
30.10.2024,ZU VERKAUFEN -Immobilienkomplex-Abtretung Beteiligung Grundschuld,Immobilienkomplex-Abtretung Beteiligung Grundschuld,Nordrhein-Westfalen / Düsseldorf / Wuppertal,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=210846,"
Beteiligung, Immobilienkomplex / Abtretung Grundschuld.

Region: Wuppertal



Sonstiges:
Weitere Einzelheiten in persönlichen Gesprächen.

Kaufpreis:
Die Kaufpreisvorstellung beträgt: VB

Wichtig:
Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon- o. Handy-Nummer). Nur komplette Anschriften mit Kontaktdaten werden auch beantwortet.
Für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.

Keine Datensammler, Statistiker, Spaßanfragen etc.

*************************
Wir begleiten bundesweit Altersnachfolgen/Unternehmensverkäufe, zusätzlich auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung
(RKW-Hessen & RKW-Thüringen/bundesweit über die BAFA)

Aktuelle Unternehmensverkäufe / Nachfolge
https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website – Onlineshop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups - Startups – Kooperation - Expertennetzwerk - Anwalt - Steuerberater - Unternehmensaufgabe - Unternehmensschließung - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Nordrhein-Westfalen > Düsseldorf > Wuppertal,,bis 5 Beschäftigte,Nicht veröffentlicht,"über 2,5 Mio. Euro",Nein
30.10.2024,ZU VERKAUFEN - Hotel Übernachtungsbranche Region Hildesheim/Einbeck,Unternehmensverkauf/Altersnachfolge: ZU VERKAUFEN - Hotel Übernachtungsbranche Region Niedersachsen Hildesheim/Einbeck,Niedersachsen / Hannover / Hildesheim,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211209,"
Unternehmensverkauf/Altersnachfolge:

ZU VERKAUFEN - Hotel Übernachtungsbranche Region Hildesheim/Einbeck
Sehr gut gehender Hotelbetrieb/Restaurant - inklusive Immobilie.

Restaurant 50 Sitzplätze / Bierstube 16 Sitzplätze /
Stube mit Balkon 14 Sitzplätze + Sitzmöglichkeiten draußen ca. 6 /
Saal 140 Sitzplätze / Überdachte Terrasse 45 Sitzplätze

Zimmer in verschiedenen Kategorien:
9 Doppelbetten / 12 Twinbetten / 3 Einzelzimmer / 1 Apartment (3 Betten) / 1 behindertengerechtes Zimmer. (49 Betten)

Autostellplätze 25
Elektrosäule 2 Stück

Fahrstuhl

Angestellte; VZ und TZ

Kaufpreis: 850.000 €/VB
(Nur Einmalzahlung!)

Umsatz2023: 769.859,69 €

Ergebnis Jan/Dez.2023: 247.360,70 €

Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.

Kaufpreis: Die Kaufpreisvorstellung beträgt: 850.000 €/VB

Wichtig:
Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon - Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet.
Für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.
Keine Datensammler, Statistiker, Spaßanfragen, Makler etc.

*************************
Wir begleiten bundesweit Altersnachfolgen/Unternehmensverkäufe zusätzlich auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung
(RKW-Hessen & RKW-Thüringen/bundesweit über die BAFA)

Aktuelle Unternehmensverkäufe / Nachfolge
https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website – Online - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups - Startups – Kooperation - Expertennetzwerk - Anwalt - Steuerberater - Unternehmensaufgabe - Unternehmensschließung - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Niedersachsen > Hannover > Hildesheim,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro","über 500 Tsd. - 2,5 Mio. Euro",
30.10.2024,ZU VERKAUFEN - Taxi-Unternehmen - Region Nord-Thüringen,ZU VERKAUFEN - Taxi-Unternehmen Region Nord-Thüringen,Thüringen / Thüringen / Nordhausen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211211,"
Unternehmensverkauf/Altersnachfolge:

Taxi-Unternehmen
Gegründet 1990
Erweiterung 2015

Kooperationen/Auftraggeber: Werkstätten / Überregionale Reiseunternehmen / Viele örtliche Unternehmen / Taxifahren aller Art etc.

7 Angestellte / 7 Fahrzeuge

Kaufpreis: 300.000 €/VB
(Einmalzahlung!)

Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.

Standort: Region Nord-Thüringen

Kaufpreis: Die Kaufpreisvorstellung beträgt: 300.000€/VB

Wichtig:
Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon - Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet.
Für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.

Keine Datensammler, Statistiker, Spaßanfragen etc.

*************************
Wir begleiten bundesweit Altersnachfolgen/Unternehmensverkäufe zusätzlich auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung
(RKW-Hessen & RKW-Thüringen/bundesweit über die BAFA)

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/

https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website – Online - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups - Startups – Kooperation - Expertennetzwerk - Anwalt - Steuerberater - Unternehmensaufgabe - Unternehmensschließung - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Thüringen > Thüringen > Nordhausen,,6 - 10 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,Nein
30.10.2024,ZU VERKAUFEN - Restaurant im Südharz,Familiengeführtes Restaurant im Südharz. 80 Sitzplätze/ Außenterrasse 40 Sitzplätze. Besichtigung erwünscht.,Thüringen / Thüringen / Nordhausen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=203252,"
Sehr, sehr gut gehende Gastronomie!
Bei dem Verkauf handelt es sich um einen Einzelbetrieb in der Gastronomie.
Der Gastronomiebetrieb befindet sich in der Region Südharz mit sehr guter Autobahnanbindung. Der Betrieb ist in der Altersnachfolge abzugeben.

Familiengeführtes Restaurant im Südharz. 80 Sitzplätze/ Außenterrasse 40 Sitzplätze .
Seit 7 Jahren in Familienbetrieb. Personal: bis zu 7 Angestellte.
Die Pacht ist mit dem Vermieter ohne Weiteres auf unbestimmte Zeit verlängerbar.
Der typische Käufer könnte ein Existenzgründer, Unternehmerpaar / Koch / Köchin oder ein Gastronomiebetreiber/-Paar sein, der/die mit einem sehr bekannten Betrieb in die Selbstständigkeit starten möchte.

Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.

Standort: Südharz

Jahresumsatz: 400.000 €
Gewinn: 125.000 €

Kaufpreis:
Die Kaufpreisvorstellung beträgt: VB

Wichtig:
Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon - Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet.
Für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.
Keine Datensammler, Statistiker, Spaßanfragen etc.

*************************
Wir begleiten bundesweit Altersnachfolgen/Unternehmensverkäufe, zusätzlich auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung
(RKW-Hessen & RKW-Thüringen/bundesweit über die BAFA)

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/

https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website – Online - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups - Startups – Kooperation - Expertennetzwerk - Anwalt - Steuerberater - Unternehmensaufgabe - Unternehmensschließung - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Thüringen > Thüringen > Nordhausen,,6 - 10 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,Nein
30.10.2024,Filialnetz - Direktvertrieb im gastronomischen to-go-Geschäft,"Filialnetz im Bereich SpeiseEis - Produktion, Catering, Automatengeschäft und B2B - Alles aus einer Hand: Wachstumsmarkt Franchise B2B oder Familienbetrieb B2C",Nordrhein-Westfalen / Düsseldorf / Duisburg,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212195,"
In den letzten Jahren wurde die Filialinfrakstruktur perfektioniert. Eine Produktionsstelle versorgt den Direktvertrieb über zwei Geschäftsstellen, außerdem den Bereich Catering und das Automatengeschäft. Im nächsten Schritt soll das Geschäft im Wiederverkauf oder dem Franchise neue Wachstumspotenziale aufzeigen. Die Umsätze sind seit fünf Jahrend stringent wachsend. Inzwischen nehmen die drei zuletzt genannten Geschäftsfelder 25-35% des Jahresumsatzes ein. Der Bereich B2B suggeriert starke Wachstumsmöglichkeiten. Die Eismanufaktur ist Inhabergeführt und umfasst daneben lediglich eine Vollzeitkraft. Aufgrund einer Filiale direkt an der Universität können sämtliche Positionen im Betrieb durch Werkstudenten und Minijobber ausreichend gedeckt werden.",Nordrhein-Westfalen > Düsseldorf > Duisburg,,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,Nein
30.10.2024,Etablierte Tischlerei sucht einen Nachfolger,Familiengeführte Bau- und Möbeltischlerei im Süden Lübecks sucht einen Nachfolger.,Schleswig-Holstein / Schleswig-Holstein,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=196803,"
Die Tischlerei liegt im Süden der Hansestadt Lübeck nahe der Innenstadt in einem Wohngebiet.
Wir sind seit über 90 Jahren am Markt und davon 70 Jahre am derzeitigen Standort tätig. Seit 1977 befindet sich der Betrieb im Familienbesitz.
Derzeit sind 14 Mitarbeiter (davon 2 Lehrlinge) im Betrieb beschäftigt. Diese wurden größtenteils selbst ausgebildet. Das Durchschnittsalter beträgt ca. 36 Jahre.
Das Produkt- und Dienstleistungsspektrum umfasst überwiegend die Herstellung und Montage von Fenstern, Türen und Einbauelementen. Handelsware (Innentüren, Kunststofffenster) und werden von eigenen Mitarbeitern montiert.",Schleswig-Holstein > Schleswig-Holstein,,11 - 20 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,Nein
30.10.2024,Friseursalon in Norderstedt für sofort oder später zu verkaufen,,Schleswig-Holstein / Schleswig-Holstein / Segeberg,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=209378,"
Der Friseursalon ist seit fast 30 Jahren ansässig und verfügt über einen großen Kundenstamm. Wir betreuen Damen, Herren und Kinder aller Altersklassen.
Es sind drei Mitarbeiterinnen in Teilzeit tätig, die übernommen werden können.
Der Raum ist gemietet. Der Friseursalon umfasst 10 Arbeitsplätze, einen Aufenthaltsraum, eine Damen-und Herrentoilette und einen Notausgang.
Des Weiteren verfügt der Salon über fünf Parkplätze und ist verkehrsgünstig gelegen.
Ich freue mich auf Ihre Kontaktaufnahme.",Schleswig-Holstein > Schleswig-Holstein > Segeberg,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,bis 50 Tsd. Euro,
30.10.2024,Kleiner Friseursalon in liebevolle Hände abzugeben,"Kleiner, moderner und umsatzstarker Friseursalon im Herzen von Heikendorf in der Nähe der schönen Ostsee aus gesundheitlichen Gründen sofort oder etwas später günstig abzugeben.",Schleswig-Holstein / Schleswig-Holstein / Plön,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=208582,"
Mit viel Liebe zum Detail individuell eingerichtet mit drei Arbeitsplätzen, einem Waschplatz und einer Anmeldung. Ein modernes Kassensystem mit einem onlinefähigen Terminbuch kann übernommen werden. Der sich in einer Passage befindliche Salon besteht seit knapp zehn Jahren. Er hat eine Grundfläche von ca. 28 m² und wurde bisher im Sinne einer Solo-Selbstständigkeit ohne Mitarbeitende von mir als Friseurmeisterin geführt.

Auf Wunsch biete ich an, in der ersten Zeit nach der Übernahme, meinen Erfahrungsschatz einzubringen und unterstützend zur Seite zu stehen.

Kommen Sie vorbei und besichtigen Sie diesen hübschen Salon und Sie werden sich, wie viele meiner Kundinnen und Kunden, in diesen verlieben. Ich freue mich auf Ihren Anruf unter 0163 2929689.",Schleswig-Holstein > Schleswig-Holstein > Plön,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,Nicht veröffentlicht,
