date,title,description,location,url,long_description,standort,branchen,mitarbeiter,jahresumsatz,preisvorstellung,international
29.10.2024,Veranstaltungs- und Eventmöbelverleih in Berlin - Tische Mieten Berlin GmbH,"Die Tische Mieten Berlin GmbH bietet in Berlin und Umgebung eine große Auswahl an Eventmöbeln und -zubehör. Hohe Nachfrage, stabiles Wachstumspotential und breites Kundenportfolio.",Berlin / Berlin / Berlin,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212189,"
Die Tische Mieten Berlin GmbH ist ein etabliertes Berliner Unternehmen im Bereich Eventausstattung und spezialisiert auf die Vermietung von Möbeln und Zubehör für Veranstaltungen aller Art. Unser Portfolio umfasst eine breite Auswahl von Bierzeltgarnituren (mit und ohne Rückenlehne), Kinderbierzeltgarnituren, Stehtische, Banketttische, Hochzeitstühle, Faltzelte, Heizstrahler, Bierpongtische, Minitischtennisplatten, Absperrbänder und Tischhussen. Wir bieten damit flexible Lösungen für Firmenevents, Hochzeiten, private Feiern und vieles mehr.

Unsere Vorteile:

Nischenangebot in Berlin: Der Verleih von Eventmöbeln und -zubehör, das flexibel auf verschiedene Veranstaltungsarten abgestimmt ist, schafft eine zuverlässige Einnahmequelle.
Solide Kundschaft: Unsere langjährige Erfahrung hat uns viele wiederkehrende Kunden beschert, von Eventagenturen bis hin zu Privatpersonen, die unsere Zuverlässigkeit schätzen.

Wachstumspotential: Unser Angebot bietet zahlreiche Möglichkeiten für Erweiterungen, sei es durch zusätzliche Produkte, geografische Ausweitung oder strategische Partnerschaften.

Standort und Infrastruktur:
Das Unternehmen hat seine Basis in Berlin und verfügt über passende Lagerflächen sowie ein Büro zur Abwicklung der Geschäftstätigkeiten. Bestehende Verträge sind flexibel gestaltet und ermöglichen eine reibungslose Übernahme mit genügend Spielraum für eventuelle Expansionen.

Ausbaumöglichkeiten:

Produktsortiment erweitern: Die Einführung weiterer Möbel- und Ausstattungsoptionen würde zusätzliche Zielgruppen anziehen und das bestehende Angebot abrunden.
Online-Buchungssystem und Marketing: Investitionen in ein digitales Buchungssystem und erweiterte Online-Marketing-Strategien könnten das Geschäft weiter beleben.
Kooperationen mit Veranstaltern: Der Ausbau von Partnerschaften mit Eventplanern und -agenturen kann wiederkehrende Umsätze und eine stärkere Marktposition sichern.

Grund für den Verkauf:
Als Berliner Unternehmer sind wir bereit, das Geschäft aus persönlichen Gründen weiterzugeben und würde den Übergang mit einer Einführung begleiten, um einen reibungslosen Wechsel zu ermöglichen.

Die Tische Mieten Berlin GmbH ist eine großartige Gelegenheit, in ein etabliertes Unternehmen mit festem Kundenstamm und starkem Wachstumspotential einzusteigen. Bei Interesse oder Fragen zur Übernahme freue ich mich auf Ihre Kontaktaufnahme.",Berlin > Berlin > Berlin,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,über 50 - 250 Tsd. Euro,Nein
29.10.2024,Personaldienstleister sucht Nachfolger,Personaldienstleistung/Zeitarbeit,Saarland / Saarland,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212187,"
Unternehmensgegenstand:

Das Unternehmen ist im Besitz der unbefristeten Erlaubnis zur gewerbsmäßigen Überlassung von Arbeitnehmern.
Die Struktur unterstützt ihre Kunden bei der Lösung von Personalengpässen. Das Ziel ist, die Kunden zuverlässig mit kompetentem Personal zu versorgen.

Historie: Seit mehr als 25 Jahren ist der Dienstleister am Markt tätig.

Kunden: Der Kundenstamm kommt aus den Bereichen Logistik, Lager, Produktion, Metallindustrie und Entsorgung.

Jahresumsatz: ca. 1,5 Mio. Euro

Immobilie ist gemietet",Saarland > Saarland,,Nicht veröffentlicht,"über 500 Tsd. - 2,5 Mio. Euro",über 250 - 500 Tsd. Euro,
29.10.2024,"Postagentur DHL/POST, Lottoshop, Schreibwaren","Aus privaten Gründen steht dieses Einzelhandelsgeschäft mit einer Lottoannahme, Schreibwaren & Bürobedarf, Grußkarten, Geschenkartikel und Postagentur gegen Ablöse zum Verkauf.",Brandenburg / Brandenburg / Oberhavel,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212164,"
Unsere Postagentur bietet Ihnen eine ideale Kombination aus verschiedenen Dienstleistungen, die den Bedürfnissen der Kunden gerecht werden. Neben dem klassischen Postdienstleistungen, wie dem Versenden von Briefen und Paketen, bieten wir auch Zusatzservices wie Einschreiben, Expressversand und vieles mehr an. Damit können Sie eine breite Kundengruppe ansprechen und eine solide Stammkundschaft aufbauen.

Der Verkauf von Schreibwaren ist ein weiterer Erfolgsfaktor dieser Agentur. Ob Schulbedarf, Büroartikel oder Geschenkartikel – unser Sortiment ist vielfältig und attraktiv für Kunden jeden Alters. Als Anlaufstelle für Schreibwarenbedarf in der Region können Sie auf eine konstante Nachfrage zählen und zusätzliche Einnahmen generieren.

Die Ladeneinrichtung befindet sich in gutem Zustand und kann nach Übernahme weiterhin verwendet werden. Eine Videoüberwachungsanlage wurden vor kurzem erneuert.

Die Geschäftsablöse beträgt 35.000,00€ (Ladeneinrichtung, Computer Drucker, Technik, und ...) zzgl. Warenbestand in Höhe von ca. Netto 35.000,00 € - 48.000,00 €. Übernommen wird der einwandfreie und verkäufliche Warenbestand zu Nettoeinkaufspreisen nach Inventur.",Brandenburg > Brandenburg > Oberhavel,,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,bis 50 Tsd. Euro,Nein
29.10.2024,Interesse an Franchise mit einem fried Chicken Konzept?,Interesse an Franchise mit einem fried Chicken Konzept? Eine mögliche Neueröffnung in bester Lage von Köln/Bonn!,Nordrhein-Westfalen / Köln / Köln,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211515,"
Interesse an Franchise mit einem fried Chicken Konzept?

Eine mögliche Neueröffnung in bester Lage von Köln/Bonn!

Du bist daran interessiert, mit uns Fast Food auf ein komplett neues Niveau zu
heben?
Chicken und Burger sind dein Ding?
Du bist genauso verrückt nach hervorragendem Fast Food wie wir?
Das ist doch schon einmal die halbe Miete!

Du kennst dich aus mit Unternehmensführung, zeigst Führungsstärke und hast Erfahrung in der Gastro sammeln können? Perfekt!

Werde Teil unseres Teams und mach dich selbstständig mit einem fried Chicken Restaurant und/oder Lieferservice. Wir sind als die Unternehmensgründer ein starker Franchise-Geber, der dich mit allem versorgt, was du brauchst, um den Nummer 1 Chicken Gourmet Tempel in deiner Stadt zu
eröffnen.

Aktuell betreiben wir 9 Standorte und 3 weitere sind in Planung, hilf uns die fried Chicken Expansion voranzutreiben.

Schick uns gerne eine unverbindliche Anfrage, wir melden uns umgehend bei dir!",Nordrhein-Westfalen > Köln > Köln,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",über 50 - 250 Tsd. Euro,
29.10.2024,Tischlerei/ Glaserei in der Nähe von Weimar sucht Nachfolger und bietet den Verkauf der Eigentums-Immobilie an,,Thüringen / Thüringen / Weimar,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212184,"
Eine etablierte Tischlerei/Glaserei in der direkten Nähe von Weimar sucht einen Käufer. Das Unternehmen ist vor allem im denkmalgerechten Holztüren- und Holzfensterbau, sowie im Bereich der Türen- und Fenstersanierung tätig. Das qualifizierte Mitarbeiterteam ist gut eingearbeitet und arbeitet selbstständig. Bei einer Übernahme steht der aktuelle Inhaber für die gegebenenfalls notwendige Einarbeitungszeit zur Verfügung. Die vorhandenen Gebäude teilen sich wie folgt auf:

Werkstatt 1: ca. 600m², incl. Lager, Sozialräume und Büro
Werkstatt 2: ca. 500m², incl. Späne -Bunker und -Heizung
überdachte Lagerfläche: ca. 250m²

Aufgrund der Gesamtgröße des Grundstücks mit ca. 12.400m² eignet sich dies auch für anderweitige Nutzungen, z.Bsp. für Betriebe mit Erweiterungsbedarf. Die Größe der gewerblich nutzbaren Fläche beträgt ca. 7.100m². Der Verkauf der Gesamt-Immobilie wird angestrebt.",Thüringen > Thüringen > Weimar,,6 - 10 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,
29.10.2024,Immobilie mit Friseurgeschäft in Lörrach zu verkaufen,Friseurgeschäft steht zum Verkauf,Baden-Württemberg / Freiburg / Lörrach,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211848,"
Zum Verkauf steht eine großzügige Gewerbeimmobilie, aktuell als Friseurgeschäft mit 6 Arbeitsplätzen und 2 modernen Waschbecken genutzt. Die lichtdurchfluteten und stilvoll eingerichteten Räumlichkeiten bieten viel Platz und Flexibilität für verschiedene Nutzungsmöglichkeiten. Das Objekt liegt in einer attraktiven Lage und kann sowohl für den bestehenden Friseurbetrieb als auch für andere Gewerbezwecke übernommen werden.

Das Friseurgeschäft ist optional übernehmbar, der Fokus liegt auf dem Verkauf der Immobilie.

Frühester Übernahmezeitpunkt: 01.01.2025",Baden-Württemberg > Freiburg > Lörrach,,bis 5 Beschäftigte,Nicht veröffentlicht,über 250 - 500 Tsd. Euro,
29.10.2024,Lebensmittelmarkt Rhein Sieg Kreis,Topgelegenheit ! LEH 408 m2 + Nebenräume . Inventar wird kostenlos abgegeben. Ware muss übernommen werden.,Nordrhein-Westfalen / Köln / Rhein-Sieg-Kreis,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211897,"
Bestehender Lebensmittelmarkt 408 m2 Verkaufsfläche ca. 300 m2 Nebenfläche. 10 m Mopro mit Glastüren , 7,50 m Tiefkühlinsel mit Glasdeckel , Verbundanlage. 2x2m Kühlhaus. Alle Geräte werden regelmäßig vom Fachbetrieb gewartet, letzte Wartung war im September 2024.
Komplette Beleuchtung auf LED umgestellt.
Das gesamte Inventar wird kostenlos abgegeben!
Der Warenbestand muss übernommen werden ( ca. 40.000,- € )
Auf Wunsch Einarbeitung.
Einfacher geht`s nicht, Laden aufschließen und loslegen.",Nordrhein-Westfalen > Köln > Rhein-Sieg-Kreis,,bis 5 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",bis 50 Tsd. Euro,Nein
29.10.2024,Taxi & Mietwagen Zentrale,Taxi & Mietwagen Zentrale zu Verkaufen,Nordrhein-Westfalen / Köln / Rhein-Sieg-Kreis,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211880,"
Verkaufsanzeige: Taxi- und Mietwagenzentrale „Taxi Thelen“ in 53859 Niederkassel

Standort: Niederkassel (Rhein-Sieg-Kreis) – ideal gelegen zwischen den Großstädten Köln und Bonn.

Firmenprofil:
Taxi Thelen existiert seit fast 30 Jahren und hat sich einen hervorragenden Ruf aufgebaut. Unser Hauptgeschäftsfeld sind Krankenfahrten (ca. 80 % des Umsatzes), aber das Geschäft bietet zahlreiche Möglichkeiten zur Erweiterung – der neue Inhaber kann das Unternehmen nach eigenen Vorstellungen weiterentwickeln.

Leistungsstarke Fahrzeugflotte (7 Fahrzeuge):

• 2x VW Touran (Baujahre 2023 & 2019)
• 2x Toyota Corolla Hybrid (Baujahr 2023)
• Hyundai Ioniq Hybrid (Baujahr 2022)
• Toyota Proace Verso Bus (Neunsitzer, Baujahr 2019)
• VW Passat (Baujahr 2020)

Komplett ausgestattete Werkstatt:

• Hebebühne, Reifenwuchtmaschine, Reifenabziehermaschine
• Umfangreiches Werkzeugsortiment & moderne Diagnosegeräte
• Wert der Werkstattausrüstung: ca. 15.000 Euro (im Kaufpreis enthalten)

Immobilie & Räumlichkeiten:

• Gesamtfläche: 400 m², darunter:
• Büro, Zentrale & Aufenthaltsraum für Fahrer
• Große Lagerhalle (ca. 200 m²) – ideal für Reifen & Ersatzteile
• Direkt angrenzende Werkstatt mit Hebebühne
• Mietpreis: 1.700 Euro/Monat (kein langfristiger Pachtvertrag)

Umsatz und Kunden:

• Jahresumsatz: über 400.000 Euro
• Kunden:
• Großer Chemiekonzern mit regelmäßigen, lukrativen Aufträgen
• Zusammenarbeit mit Reisebusunternehmen (Hol- und Bringdienste)
• Gastronomiebetriebe, Hotels und weitere lokale Partner

Vorteile für den neuen Inhaber:

• Eingespieltes Team: Alle Mitarbeiter möchten gerne weiterarbeiten. Übernahme ist flexibel nach Absprache möglich.
• Sofortiger Betriebsstart: Alle Fahrzeuge sind gepflegt und einsatzbereit.
• Schuldenfreies Unternehmen: Keine Steuerschulden oder sonstige Verbindlichkeiten.

Verkaufspreis: 120.000 Euro (Verhandlungsbasis)

Verkauf ab sofort:
Nur Interessenten mit Unternehmerschein für Taxi- und Mietwagengewerbe.

Grund für den Verkauf: Persönliche Neuorientierung

Interesse?
Schreiben Sie uns einfach! Wir melden uns schnellstmöglich bei Ihnen zurück.

Ihre Chance: Nutzen Sie diese Gelegenheit und übernehmen Sie ein etabliertes, gut laufendes Geschäft in Top-Lage mit großem Entwicklungspotenzial!",Nordrhein-Westfalen > Köln > Rhein-Sieg-Kreis,,11 - 20 Beschäftigte,über 250 - 500 Tsd. Euro,über 50 - 250 Tsd. Euro,
29.10.2024,Margenstarker Fachbetrieb für Fahrzeugverglasung - 80% NFZ,Erfolgreiche Nischenpositionierung - Keine Abhängigkeit vom Privatkunden-/Versicherungsgeschäft!,Nordrhein-Westfalen / Münster,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212182,"
„Windshield“ bietet den Komplettservice rund um das Thema Autoglas mit Spezialisierung und Fokus auf den mobilen Autoglas-Montageservice für NFZ-Werkstätten und Flottenkunden. Umsatzverdoppelung in den nächsten fünf Jahren geplant. Das Unternehmen ist seit über 30 Jahren am Markt – aktuell mit zwei Standorten im östlichen Ruhrgebiet – und hat es in dieser Zeit zur regionalen Marktführerschaft mit sehr hoher Kundenzufriedenheit gebracht. Im Rahmen der Geschäftstätigkeit wurde ein sehr großer Kundenkreis sowie ein stabiles Lieferanten- und Partnernetzwerk aufgebaut. Aktuell beschäftigt das Unternehmen 9 sehr engagierte und fachlich hervorragend geschulte Mitarbeitende. Der Stammsitz befindet sich in Gesellschafterhand und wird zur Übernahme angeboten. • Umsatz 2023 > 1.000 TEUR • Auskömmliche Margenstruktur • Umsatzanteil größter Kunde bei 1,76% (2023) • Fokus auf margenstarkes Geschäft mit gewerblichen Kunden – 80% Umsatzanteil(2023) • Standortverantwortung durch Leitungspersonal • Teamleitung für Werkstatt und Monteurteams • Kundenbetreuung und Vertrieb durch Außendienst • Umsatzbeteiligung wichtiger MA • Stammsitz in Gesellschafterhand",Nordrhein-Westfalen > Münster,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,Nein
29.10.2024,Arbeitsschutz und Betriebshygiene seit 25 Jahren,"Großhandel im Bereich Hygiene und workwear Verkauf fast ausschließlich B2B, Kundschaft zu 90% regional Sehr positive Corona-Jahre; ab 2023 negatives Ergebnis.",Nordrhein-Westfalen / Münster / Borken,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212150,"
Hygienegroßhandel seit 25 Jahren am Markt",Nordrhein-Westfalen > Münster > Borken,,bis 5 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,
29.10.2024,Vielversprechende Onlineshops zu verkaufen,"2 vielversprechende, in Kennerkreisen bekannte Onlineshops schweren Herzens aufgrund privater Umstände zu verkaufen.",Baden-Württemberg / Karlsruhe,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212051,"
2 Onlineshops schweren Herzens zu verkaufen

Bei den Shops handelt es sich um die Veräußerung von Reitsport/Pferde-Zubehör.

Unsere Waren und Produkte bestechen durch hervorragende Qualität und Ausrichtung auf die Bedürfnisse von Pferd und Reiter.

Insbesondere die Personalisierbarkeit einiger unserer Artikel begeistert Pferdemenschen - egal ob jung oder alt.

Zur Verkaufsmasse gehören unter anderem:
- Waren > 10.000€
- Messezubehör (Beach flags, Aufsteller etc.)
- Domains, E-Mail Zugänge
- Social Media Profile (~ 17.000 Follower)
- Plotter, Heizpresse, Folien usw.
- Designs für Personalisierungen
- Bilder/Bildrechte zur weiteren Verwendung

Ich bin auf der Suche nach einem geeigneten Nachfolger, der die Shops mit ebenso viel Herzblut weiterführt. Der das Potenzial erkennt und erfolgreich weiterentwickeln kann.
Abgabe erfolgt nur aus persönlichen, familiären Gründen.

Unter Umständen besteht die Option nur einen der Shop zu kaufen.

Bei Interesse bitte Kontakt über das Formular aufnehmen.
Weitere Infos erhalten Sie dann in einem persönlichen Gespräch.",Baden-Württemberg > Karlsruhe,,bis 5 Beschäftigte,Nicht veröffentlicht,über 50 - 250 Tsd. Euro,Ja
29.10.2024,Metallbearbeitung/ Werkzeugbau,Modern ausgestatteter Werkzeug- und Formenbau im bergischen Städtedreieck im Zuge der Altersnachfolge zu verkaufen,Nordrhein-Westfalen / Düsseldorf / Solingen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=198652,"
Als Dienstleister im Werkzeug- u. Formenbau für die Schneidwarenindustrie, Automotive sowie Konsumgüterbereich bedienen wir unsere Kunden mit allen für die Produktion erforderlichen Werkzeugen sowie deren Komponenten. Im Zuge der Nachfolgeregelung suchen wir einen ambitionierten und fachkundigen Interessenten für das etablierte und innovative Unternehmen.
Der modern ausgestattete und vernetzte Maschinenpark beinhaltet: Fräsen (3/5-achs), Elektrodenfertigung, Senkerosion, Drahterosion, Drehen, Flachschleifen etc., CAD/CAM. Die ca. 350 m² große Gewerbehalle ist angemietet.",Nordrhein-Westfalen > Düsseldorf > Solingen,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,über 250 - 500 Tsd. Euro,Nein
29.10.2024,Unternehmen im Bereich Aluminium-Terrassenüberdachungen in NRW zu verkaufen,"Eigene Produktion, innovative Software und starker B2B-Ausbau sichern nachhaltiges Wachstum und Marktführerschaft",Nordrhein-Westfalen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211651,"
Wir bieten Ihnen die Möglichkeit, ein etabliertes und stark wachsendes Unternehmen im Bereich Aluminium-Terrassenüberdachungen, Markisen und Wintergärten zu übernehmen. Das Inserat bleibt vorerst anonym, da sich das Unternehmen bis zum Abschluss erster Gespräche nicht zu erkennen geben möchte.

Unternehmensprofil:
- Standorte: Zwei Standorte in NRW mit moderner Produktionsstätte, Büro, Lager und Ausstellungsfläche.
- Marktpositionierung: Stark etablierte Marke mit hohem Wiedererkennungswert.
- Erfahrung: Seit 2015 wurden ca. 10.000 Terrassenüberdachungen in NRW erfolgreich installiert.
- Produktion: Eigene Fertigungslinie mit CNC-Maschinenpark für Aluminiumkomponenten.
- Vertrieb: Starker B2C- und wachsender B2B-Vertrieb in Deutschland und den Nachbarländern.
- Mitarbeiter: Rund 30 hochqualifizierte Fachkräfte in den Bereichen Vertrieb, Technik, Produktion und Montage.

Stärken und Alleinstellungsmerkmale:
- Innovative Softwarelösungen: Eigene CRM-, ERP- und Designersoftware zur Optimierung aller Betriebsabläufe.
- Rebranding: Frisches, einheitliches Corporate Design.
- Patentierte Marke: Rechtlich geschützter Markenname und visuelle Identität.
- Investitionen in die Zukunft: Baugenehmigung und Finanzierung für den Ausbau des Standortes und die Errichtung neuer Betriebsgebäude.
- B2B-Wachstum: Gezielter Ausbau des B2B-Geschäfts für die Erschließung neuer Märkte.
- Selbst entwickelte Aluminiumprofile.

Finanzielle Stärke:
- Lagerbestand: Aktueller Lagerwert von ca. 1,2 Mio. €.
- Software-Investitionen: Bereits 1,0 Mio. € in eigenentwickelte Softwarelösungen investiert.
- Fördermittel: Bewilligte Förderung von 1,4 Mio. € durch die NRW-Bank zur Finanzierung des Bauvorhabens.

Aktuelle Infrastruktur und Fuhrpark:
- Grundstück: 6.500 m² großes Grundstück mit Baugenehmigung für eine Lager- und Produktionshalle, Verwaltungsgebäude und Ausstellungsfläche.
- Fuhrpark: Umfangreiche Flotte für den Vertrieb und die Montage der Produkte.
- Kooperationen: Langjährige Zusammenarbeit mit internationalen Lieferanten und einer Softwarefirma zur weiteren Digitalisierung der Geschäftsprozesse.

Investitionsmöglichkeiten:
- Standorterweiterung: Geplante Fertigstellung des neuen Betriebsgebäudes für Verwaltung, Lager und Produktion.
- Selbst entwickelte Markisen

Qualifiziertes Personal:
- Controlling und Buchhaltung: Hochkompetente Fachkräfte.
- Vertrieb: Sechs erfahrene Vertriebsmitarbeiter im B2C-Bereich, ein Branchenexperte im B2B-Bereich.
- Technik: Servicetechniker, Aufmaßtechniker und Planer.
- Produktion: Fachkräfte zur Herstellung der Aluminiumprodukte.
- Montage: Eigenes Team von Monteuren, die täglich Terrassenüberdachungen montieren.

Warum dieses Unternehmen?
- Stabile Marktposition: Das Unternehmen ist seit vielen Jahren am Markt etabliert und genießt einen ausgezeichneten Ruf in NRW.
- Stetiges Wachstum: Der Umsatz und die Nachfrage nach hochwertigen Aluminium-Terrassenüberdachungen und Markisen steigen kontinuierlich.
- Innovative Lösungen: Dank der eigenentwickelten Softwarelösungen ist das Unternehmen führend in der Prozessoptimierung und Digitalisierung.
- Hohe Rentabilität: Aufgrund der gut strukturierten Geschäftsprozesse und der optimierten Produktion ist das Unternehmen äußerst profitabel.
- Marketingkompetenz: Die firmeneigene Marketingabteilung bietet ein Alleinstellungsmerkmal in der Branche und stärkt die Marke auf dem Markt.

Diese Übernahme bietet eine einmalige Gelegenheit, ein stark aufgestelltes Unternehmen mit solider Basis und hervorragenden Wachstumschancen zu übernehmen. Sie profitieren von einer etablierten Marke, einem qualifizierten Team, innovativen Lösungen und einer stabilen finanziellen Lage.

Kontakt:
Für weitere Informationen und zur Vereinbarung eines Gesprächs kontaktieren Sie uns bitte vertraulich.
E-Mail: firmenverkauf.nrw@outlook.de",Nordrhein-Westfalen,,21 - 50 Beschäftigte,"über 2,5 Mio. Euro",Nicht veröffentlicht,
29.10.2024,Traditionsreicher Lebensmittelmarkt sucht engagierten Nachfolger/in,Lebensmittelmarkt mit 300qm Verkauf- und Lagerfläche in Edermünde-Haldorf aus Altersgründen abzugeben.,Hessen / Kassel / Schwalm-Eder-Kreis,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212172,"
Seit über 91 Jahren fest im Dorf verwurzelt, bietet sich die Gelegenheit, einen gut eingeführten Lebensmittelmarkt zu übernehmen. Das Geschäft verfügt über eine moderne Ausstattung mit Tiefkühltruhen, einer Fleischbedienungstheke sowie einem Kassensystem und wird von einem Team aus acht erfahrenen Mitarbeitern unterstützt.
Die monatliche Pacht beträgt 2100€. Der bisherige Inhaber steht Ihnen zudem während der Übergangsphase mit Rat und Tat zur Seite, um einen reibungslosen Start zu gewährleisten.
Werden Sie Teil der Dorfgemeinschaft und führen Sie diese geschätzte Institution in die Zukunft.",Hessen > Kassel > Schwalm-Eder-Kreis,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,
29.10.2024,"Handel mit Uhren, Schmuck, Hörgeräte und Brillen.","Angeboten wird ein Fachgeschäft für Uhren, Schmuck, Optik und Hörgeräte, sowie eine Filiale für Uhren Schmuck und Optik.",Niedersachsen / Weser-Ems,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212135,"
Die beiden Geschäfte befinden sich in zentraler Lage und besitzen einen hohen Kundenstamm. Das Hauptunternehmen ist seit über 90 Jahren am Markt und ist in 3.Gerneration Inhaber geführt.Im Unternehmen arbeitet der Unternehmer mit 27 Mitarbeitern, einige davon in Teilzeit. Der Standort liegt in attraktiver Lage, an der Nordsee/Urlaubsregion. Der Kundenkreis rekrutiert sich aus der umliegenden Region und zusätzlich durch Touristen. Die dynamische Entwicklung des Unternehmens zeigt, dass eine Marktlücke in diesem Gebiet gefunden und erfolgreich besetzt werden konnte.
Umsatz Ertrag: Jahresumsatz 2,5 - 3 Mio. Ertrag: 600.000 bis 800.000.",Niedersachsen > Weser-Ems,,11 - 20 Beschäftigte,"über 2,5 Mio. Euro",Nicht veröffentlicht,Nein
29.10.2024,Friseursalon Beautysalon Top Lage Krefeld am Schwanenmarkt 2 Etagen,Heller Friseursalon zur Übernahme in TopLage von Krefeld am Schwanenmarkt auf 2 Etagen,Nordrhein-Westfalen / Düsseldorf / Krefeld,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211077,"
Der Salon wurde 37 Jahre Betrieben und ist erst seit Juni inaktiv. Der Kundenstamm und die Rufnummer können übernommen werden.

Das Geschäft ist auf 2 Etagen unterteilt und kann flexibel genutzt und beliebig untervermietet werden.

Besichtigungen sind nach Vereinbarung möglich. Weitere Informationen erhalten Sie gerne per persönlicher Nachricht.

Alternatives Angebot für Existenzgründer (Meister vorausgesetzt):
Du möchtest dein eigener Chef sein und so richtig schön eigenverantwortlich arbeiten, ohne dass dir Anweisungen zu deiner Arbeit gemacht werden?
Und du suchst nach einer unkomplizierten Möglichkeit, selbständig zu arbeiten, ohne großes Budget und Umbaukosten tragen zu müssen? Dann melde dich jetzt für eine Partnerschaft !

Ablösesumme: 14.990 Euro VB
Mail: dashaaratelier@mail.de",Nordrhein-Westfalen > Düsseldorf > Krefeld,,bis 5 Beschäftigte,Nicht veröffentlicht,bis 50 Tsd. Euro,
29.10.2024,Fachmarkt für Tier-und Garten,Ein inhabergeführter und seit knapp 25 Jahren gut etablierter und stetig wachsender Tier- und Gartenmarkt sucht Nachfolger.,Niedersachsen / Weser-Ems / Leer,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212112,"
Ein inhabergeführter und seit knapp 25 Jahren gut etablierter und stetig wachsender Tier- und Gartenmarkt sucht Nachfolger. Auf über 800 qm wird ein großes Sortiment in den Bereichen Garten, Blumen, Deko, Heimtier, Pferd, Hobbyfarming u.v.m. angeboten. Außerdem befindet sich im Laden seit einige Jahren eine Poststation.
Zum Kundenstamm zählen Privatkunden, Landwirte und Vereine.
Zur Zeit besteht das engagierte Team aus einer Marktleiterin und ihrer Stellvertreterin, eine Buchhalterin, ein Postangestellter, 2 Teilzeitkräfte, 1 Aushilfe und 2 Auszubildende.",Niedersachsen > Weser-Ems > Leer,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,
29.10.2024,Architekturbüro - Energieberatung für Neubau und Modernisierung,"Architekturbüro seit mehr als 20 Jahren in der Region etabliert, sucht neuen Eigentümer.",Bayern / Schwaben,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212169,"
Das Architekturbüro ist seit mehr als 20 Jahren in der Region etabliert.
Ob Gewerbe, Industrie, Kommune, kirchliche Organisation oder Privatkunden – das Büro entwickelt auf den Kunden und das Umfeld zugeschnittene Lösungen.
Selbstverständlich werden neben Neubauprojekten auch Umbau und Modernisierungen professionell mit einer guten Abstimmung zwischen Gestaltung, Bauausführung und Kostenoptimierung realisiert.
Im Lauf der letzten Jahre erfolgte die Fokussierung auf die Energieberatung und die Begutachtung der Bausubstanz bezüglich der Energiesparpotentiale.
Das erfahrene Team besteht aus Architekten, Bauingenieuren, Technikern und Fachberatern, sodass die Projekte nach Zeitplan, qualifiziert aus einer Hand bearbeitet werden können.
Der Erwerb des Unternehmens bietet besonders Architektur- oder Bauingenieurbüros eine perfekte Möglichkeit zum anorganischen, regionalen Wachstum. Genauso gut könnte ein Architekt oder Bauingenieur mit ausreichend Eigenkapital im Zuge eines Management-Buy-in (MBI) eine tragfähige Selbstständigkeit mit guten Zukunftsperspektiven fortführen.",Bayern > Schwaben,,11 - 20 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",über 250 - 500 Tsd. Euro,
